,NCESID,StudentTestID,StudentLocalID,StudentGradeLevel,TestDate,TestName,TestTypeName,TestSubjectName,TestGradeLevel,Score1Label,Score1Type,Score1Value,Score2Label,Score2Type,Score2Value,Score3Label,Score3Type,Score3Value
2627,101010,1688708,Missing,5,6/1/2013,MCAS,MCAS Science,Science,5,Performance Level,Level,2-W,Scaled Score,Scale,218,CPI,Scale,25
2628,101010,1725340,Missing,5,4/1/2013,MCAS,MCAS ELA,ELA,5,Performance Level,Level,3-NI,Scaled Score,Scale,234,CPI,Scale,75
2629,101010,1725340,Missing,5,5/1/2013,MCAS,MCAS Math,Math,5,Performance Level,Level,4-P,Scaled Score,Scale,242,CPI,Scale,100
2630,101010,1725340,Missing,5,6/1/2013,MCAS,MCAS Science,Science,5,Performance Level,Level,3-NI,Scaled Score,Scale,226,CPI,Scale,50
2631,101010,1897585,Missing,5,4/1/2013,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4-P,Scaled Score,Scale,252,CPI,Scale,100
2632,101010,1897585,Missing,5,5/1/2013,MCAS,MCAS Math,Math,5,Performance Level,Level,4-P,Scaled Score,Scale,240,CPI,Scale,100
2633,101010,1897585,Missing,5,6/1/2013,MCAS,MCAS Science,Science,5,Performance Level,Level,3-NI,Scaled Score,Scale,236,CPI,Scale,75
2634,101010,1716342,Missing,5,4/1/2013,MCAS,MCAS ELA,ELA,5,, , ,Scaled Score,Scale,242,, , 
2635,101010,1716342,Missing,5,5/1/2013,MCAS,MCAS Math,Math,5,, , ,Scaled Score,Scale,246,, , 
2636,101010,1716342,Missing,5,6/1/2013,MCAS,MCAS Science,Science,5,, , ,Scaled Score,Scale,242,, , 
2637,101010,1405463,Missing,5,4/1/2013,MCAS,MCAS ELA,ELA,5,Performance Level,Level,3-NI,Scaled Score,Scale,234,CPI,Scale,75
2638,101010,1405463,Missing,5,5/1/2013,MCAS,MCAS Math,Math,5,Performance Level,Level,3-NI,Scaled Score,Scale,226,CPI,Scale,50
2639,101010,1405463,Missing,5,6/1/2013,MCAS,MCAS Science,Science,5,Performance Level,Level,3-NI,Scaled Score,Scale,232,CPI,Scale,75
2640,101010,1081392,Missing,6,4/1/2013,MCAS,MCAS ELA,ELA,6,Performance Level,Level,2-W,Scaled Score,Scale,216,CPI,Scale,25
2641,101010,1081392,Missing,6,5/1/2013,MCAS,MCAS Math,Math,6,Performance Level,Level,2-W,Scaled Score,Scale,218,CPI,Scale,25
2642,101010,1428205,Missing,6,4/1/2013,MCAS,MCAS ELA,ELA,6,Performance Level,Level,2-W,Scaled Score,Scale,218,CPI,Scale,25
2643,101010,1428205,Missing,6,5/1/2013,MCAS,MCAS Math,Math,6,Performance Level,Level,2-W,Scaled Score,Scale,206,CPI,Scale,0
2644,101010,1921778,Missing,6,4/1/2013,MCAS,MCAS ELA,ELA,6,Performance Level,Level,3-NI,Scaled Score,Scale,238,CPI,Scale,75
2645,101010,1921778,Missing,6,5/1/2013,MCAS,MCAS Math,Math,6,Performance Level,Level,3-NI,Scaled Score,Scale,238,CPI,Scale,75
2646,101010,1833580,Missing,6,4/1/2013,MCAS,MCAS ELA,ELA,6,Performance Level,Level,5-A,Scaled Score,Scale,276,CPI,Scale,100
2647,101010,1833580,Missing,6,5/1/2013,MCAS,MCAS Math,Math,6,Performance Level,Level,4-P,Scaled Score,Scale,258,CPI,Scale,100
2648,101010,1435134,Missing,6,4/1/2013,MCAS,MCAS ELA,ELA,6,Performance Level,Level,4-P,Scaled Score,Scale,256,CPI,Scale,100
2649,101010,1435134,Missing,6,5/1/2013,MCAS,MCAS Math,Math,6,Performance Level,Level,5-A,Scaled Score,Scale,260,CPI,Scale,100
2650,101010,1141380,Missing,6,4/1/2013,MCAS,MCAS ELA,ELA,6,Performance Level,Level,4-P,Scaled Score,Scale,246,CPI,Scale,100
2651,101010,1141380,Missing,6,5/1/2013,MCAS,MCAS Math,Math,6,Performance Level,Level,4-P,Scaled Score,Scale,246,CPI,Scale,100
2652,101010,1858635,Missing,6,4/1/2013,MCAS,MCAS ELA,ELA,6,Performance Level,Level,3-NI,Scaled Score,Scale,222,CPI,Scale,50
2653,101010,1858635,Missing,6,5/1/2013,MCAS,MCAS Math,Math,6,Performance Level,Level,3-NI,Scaled Score,Scale,222,CPI,Scale,50
2654,101010,1912700,Missing,6,4/1/2013,MCAS,MCAS ELA,ELA,6,, , ,, , ,, , 
2655,101010,1912700,Missing,6,5/1/2013,MCAS,MCAS Math,Math,6,, , ,Scaled Score,Scale,220,, , 
2656,101010,1450883,Missing,6,4/1/2013,MCAS,MCAS ELA,ELA,6,Performance Level,Level,2-W,Scaled Score,Scale,218,CPI,Scale,25
2657,101010,1450883,Missing,6,5/1/2013,MCAS,MCAS Math,Math,6,Performance Level,Level,3-NI,Scaled Score,Scale,224,CPI,Scale,50
2658,101010,1761634,Missing,6,4/1/2013,MCAS,MCAS ELA,ELA,6,Performance Level,Level,2-W,Scaled Score,Scale,218,CPI,Scale,25
2659,101010,1761634,Missing,6,5/1/2013,MCAS,MCAS Math,Math,6,Performance Level,Level,2-W,Scaled Score,Scale,210,CPI,Scale,25
2660,101010,1638577,Missing,6,4/1/2013,MCAS,MCAS ELA,ELA,6,Performance Level,Level,4-P,Scaled Score,Scale,242,CPI,Scale,100
2661,101010,1638577,Missing,6,5/1/2013,MCAS,MCAS Math,Math,6,Performance Level,Level,3-NI,Scaled Score,Scale,230,CPI,Scale,75
2662,101010,1596724,Missing,6,4/1/2013,MCAS,MCAS ELA,ELA,6,Performance Level,Level,3-NI,Scaled Score,Scale,232,CPI,Scale,75
2663,101010,1596724,Missing,6,5/1/2013,MCAS,MCAS Math,Math,6,Performance Level,Level,3-NI,Scaled Score,Scale,222,CPI,Scale,50
2664,101010,1982388,Missing,6,4/1/2013,MCAS,MCAS ELA,ELA,6,Performance Level,Level,3-NI,Scaled Score,Scale,234,CPI,Scale,75
2665,101010,1982388,Missing,6,5/1/2013,MCAS,MCAS Math,Math,6,Performance Level,Level,3-NI,Scaled Score,Scale,232,CPI,Scale,75
2666,101010,1105567,Missing,6,4/1/2013,MCAS,MCAS ELA,ELA,6,Performance Level,Level,2-W,, , ,CPI,Scale,100
2667,101010,1105567,Missing,6,5/1/2013,MCAS,MCAS Math,Math,6,Performance Level,Level,2-W,, , ,CPI,Scale,25
2668,101010,1644006,Missing,6,4/1/2013,MCAS,MCAS ELA,ELA,6,Performance Level,Level,3-NI,Scaled Score,Scale,234,CPI,Scale,75
2669,101010,1644006,Missing,6,5/1/2013,MCAS,MCAS Math,Math,6,Performance Level,Level,4-P,Scaled Score,Scale,242,CPI,Scale,100
2670,101010,1448209,Missing,6,4/1/2013,MCAS,MCAS ELA,ELA,6,Performance Level,Level,4-P,Scaled Score,Scale,244,CPI,Scale,100
2671,101010,1448209,Missing,6,5/1/2013,MCAS,MCAS Math,Math,6,Performance Level,Level,3-NI,Scaled Score,Scale,234,CPI,Scale,75
2672,101010,1335225,Missing,6,4/1/2013,MCAS,MCAS ELA,ELA,6,, , ,, , ,, , 
2673,101010,1335225,Missing,6,5/1/2013,MCAS,MCAS Math,Math,6,, , ,, , ,, , 
2674,101010,1070673,Missing,6,4/1/2013,MCAS,MCAS ELA,ELA,6,Performance Level,Level,5-A,Scaled Score,Scale,264,CPI,Scale,100
2675,101010,1070673,Missing,6,5/1/2013,MCAS,MCAS Math,Math,6,Performance Level,Level,4-P,Scaled Score,Scale,244,CPI,Scale,100
2676,101010,1950636,Missing,6,4/1/2013,MCAS,MCAS ELA,ELA,6,Performance Level,Level,4-P,Scaled Score,Scale,248,CPI,Scale,100
2677,101010,1950636,Missing,6,5/1/2013,MCAS,MCAS Math,Math,6,Performance Level,Level,3-NI,Scaled Score,Scale,220,CPI,Scale,50
2678,101010,1083020,Missing,6,4/1/2013,MCAS,MCAS ELA,ELA,6,Performance Level,Level,3-NI,Scaled Score,Scale,224,CPI,Scale,50
2679,101010,1083020,Missing,6,5/1/2013,MCAS,MCAS Math,Math,6,Performance Level,Level,3-NI,Scaled Score,Scale,220,CPI,Scale,50
2680,101010,1216696,Missing,6,4/1/2013,MCAS,MCAS ELA,ELA,6,Performance Level,Level,5-A,Scaled Score,Scale,264,CPI,Scale,100
2681,101010,1216696,Missing,6,5/1/2013,MCAS,MCAS Math,Math,6,Performance Level,Level,5-A,Scaled Score,Scale,266,CPI,Scale,100
2682,101010,1614679,Missing,6,4/1/2013,MCAS,MCAS ELA,ELA,6,Performance Level,Level,3-NI,Scaled Score,Scale,232,CPI,Scale,75
2683,101010,1614679,Missing,6,5/1/2013,MCAS,MCAS Math,Math,6,Performance Level,Level,2-W,Scaled Score,Scale,214,CPI,Scale,25
2684,101010,1232927,Missing,6,4/1/2013,MCAS,MCAS ELA,ELA,6,Performance Level,Level,4-P,Scaled Score,Scale,242,CPI,Scale,100
2685,101010,1232927,Missing,6,5/1/2013,MCAS,MCAS Math,Math,6,Performance Level,Level,4-P,Scaled Score,Scale,240,CPI,Scale,100
2686,101010,1887355,Missing,6,4/1/2013,MCAS,MCAS ELA,ELA,6,Performance Level,Level,4-P,Scaled Score,Scale,256,CPI,Scale,100
2687,101010,1887355,Missing,6,5/1/2013,MCAS,MCAS Math,Math,6,Performance Level,Level,5-A,Scaled Score,Scale,280,CPI,Scale,100
2688,101010,1395516,Missing,6,4/1/2013,MCAS,MCAS ELA,ELA,6,Performance Level,Level,4-P,Scaled Score,Scale,248,CPI,Scale,100
2689,101010,1395516,Missing,6,5/1/2013,MCAS,MCAS Math,Math,6,Performance Level,Level,4-P,Scaled Score,Scale,240,CPI,Scale,100
2690,101010,1732623,Missing,6,4/1/2013,MCAS,MCAS ELA,ELA,6,Performance Level,Level,5-A,Scaled Score,Scale,264,CPI,Scale,100
2691,101010,1732623,Missing,6,5/1/2013,MCAS,MCAS Math,Math,6,Performance Level,Level,3-NI,Scaled Score,Scale,228,CPI,Scale,50
2692,101010,1816043,Missing,6,4/1/2013,MCAS,MCAS ELA,ELA,6,Performance Level,Level,2-W,Scaled Score,Scale,218,CPI,Scale,25
2693,101010,1816043,Missing,6,5/1/2013,MCAS,MCAS Math,Math,6,Performance Level,Level,3-NI,Scaled Score,Scale,226,CPI,Scale,50
2694,101010,1329798,Missing,6,4/1/2013,MCAS,MCAS ELA,ELA,6,Performance Level,Level,4-P,Scaled Score,Scale,248,CPI,Scale,100
2695,101010,1329798,Missing,6,5/1/2013,MCAS,MCAS Math,Math,6,Performance Level,Level,3-NI,Scaled Score,Scale,228,CPI,Scale,50
2696,101010,1686933,Missing,6,4/1/2013,MCAS,MCAS ELA,ELA,6,Performance Level,Level,4-P,Scaled Score,Scale,254,CPI,Scale,100
2697,101010,1686933,Missing,6,5/1/2013,MCAS,MCAS Math,Math,6,Performance Level,Level,3-NI,Scaled Score,Scale,220,CPI,Scale,50
2698,101010,1280415,Missing,6,4/1/2013,MCAS,MCAS ELA,ELA,6,Performance Level,Level,4-P,Scaled Score,Scale,254,CPI,Scale,100
2699,101010,1280415,Missing,6,5/1/2013,MCAS,MCAS Math,Math,6,Performance Level,Level,3-NI,Scaled Score,Scale,220,CPI,Scale,50
2700,101010,1846303,Missing,6,4/1/2013,MCAS,MCAS ELA,ELA,6,Performance Level,Level,3-NI,Scaled Score,Scale,228,CPI,Scale,50
2701,101010,1846303,Missing,6,5/1/2013,MCAS,MCAS Math,Math,6,Performance Level,Level,2-W,Scaled Score,Scale,218,CPI,Scale,25
2702,101010,1172667,Missing,6,4/1/2013,MCAS,MCAS ELA,ELA,6,Performance Level,Level,4-P,Scaled Score,Scale,252,CPI,Scale,100
2703,101010,1172667,Missing,6,5/1/2013,MCAS,MCAS Math,Math,6,Performance Level,Level,4-P,Scaled Score,Scale,246,CPI,Scale,100
2704,101010,1675530,Missing,6,4/1/2013,MCAS,MCAS ELA,ELA,6,Performance Level,Level,4-P,Scaled Score,Scale,240,CPI,Scale,100
2705,101010,1675530,Missing,6,5/1/2013,MCAS,MCAS Math,Math,6,Performance Level,Level,3-NI,Scaled Score,Scale,222,CPI,Scale,50
2706,101010,1160877,Missing,6,4/1/2013,MCAS,MCAS ELA,ELA,6,Performance Level,Level,4-P,Scaled Score,Scale,240,CPI,Scale,100
2707,101010,1160877,Missing,6,5/1/2013,MCAS,MCAS Math,Math,6,Performance Level,Level,4-P,Scaled Score,Scale,242,CPI,Scale,100
2708,101010,1507744,Missing,6,4/1/2013,MCAS,MCAS ELA,ELA,6,Performance Level,Level,4-P,Scaled Score,Scale,254,CPI,Scale,100
2709,101010,1507744,Missing,6,5/1/2013,MCAS,MCAS Math,Math,6,Performance Level,Level,5-A,Scaled Score,Scale,270,CPI,Scale,100
2710,101010,1330427,Missing,6,4/1/2013,MCAS,MCAS ELA,ELA,6,Performance Level,Level,4-P,Scaled Score,Scale,254,CPI,Scale,100
2711,101010,1330427,Missing,6,5/1/2013,MCAS,MCAS Math,Math,6,Performance Level,Level,5-A,Scaled Score,Scale,268,CPI,Scale,100
2712,101010,1812465,Missing,6,4/1/2013,MCAS,MCAS ELA,ELA,6,Performance Level,Level,3-NI,Scaled Score,Scale,230,CPI,Scale,75
2713,101010,1812465,Missing,6,5/1/2013,MCAS,MCAS Math,Math,6,Performance Level,Level,2-W,Scaled Score,Scale,218,CPI,Scale,25
2714,101010,1057923,Missing,6,4/1/2013,MCAS,MCAS ELA,ELA,6,Performance Level,Level,3-NI,Scaled Score,Scale,232,CPI,Scale,75
2715,101010,1057923,Missing,6,5/1/2013,MCAS,MCAS Math,Math,6,Performance Level,Level,2-W,Scaled Score,Scale,218,CPI,Scale,25
2716,101010,1972571,Missing,6,4/1/2013,MCAS,MCAS ELA,ELA,6,Performance Level,Level,3-NI,Scaled Score,Scale,236,CPI,Scale,75
2717,101010,1972571,Missing,6,5/1/2013,MCAS,MCAS Math,Math,6,Performance Level,Level,3-NI,Scaled Score,Scale,220,CPI,Scale,50
2718,101010,1461319,Missing,6,4/1/2013,MCAS,MCAS ELA,ELA,6,Performance Level,Level,3-NI,Scaled Score,Scale,232,CPI,Scale,75
2719,101010,1461319,Missing,6,5/1/2013,MCAS,MCAS Math,Math,6,Performance Level,Level,3-NI,Scaled Score,Scale,232,CPI,Scale,75
2720,101010,1727905,Missing,6,4/1/2013,MCAS,MCAS ELA,ELA,6,Performance Level,Level,2-W,Scaled Score,Scale,216,CPI,Scale,25
2721,101010,1727905,Missing,6,5/1/2013,MCAS,MCAS Math,Math,6,Performance Level,Level,3-NI,Scaled Score,Scale,220,CPI,Scale,50
2722,101010,1840700,Missing,6,4/1/2013,MCAS,MCAS ELA,ELA,6,Performance Level,Level,5-A,Scaled Score,Scale,262,CPI,Scale,100
2723,101010,1840700,Missing,6,5/1/2013,MCAS,MCAS Math,Math,6,Performance Level,Level,5-A,Scaled Score,Scale,276,CPI,Scale,100
2724,101010,1655405,Missing,6,4/1/2013,MCAS,MCAS ELA,ELA,6,Performance Level,Level,4-P,Scaled Score,Scale,252,CPI,Scale,100
2725,101010,1655405,Missing,6,5/1/2013,MCAS,MCAS Math,Math,6,Performance Level,Level,4-P,Scaled Score,Scale,248,CPI,Scale,100
2726,101010,1392203,Missing,6,4/1/2013,MCAS,MCAS ELA,ELA,6,Performance Level,Level,3-NI,Scaled Score,Scale,238,CPI,Scale,75
2727,101010,1392203,Missing,6,5/1/2013,MCAS,MCAS Math,Math,6,Performance Level,Level,3-NI,Scaled Score,Scale,224,CPI,Scale,50
2728,101010,1890762,Missing,6,4/1/2013,MCAS,MCAS ELA,ELA,6,Performance Level,Level,4-P,Scaled Score,Scale,248,CPI,Scale,100
2729,101010,1890762,Missing,6,5/1/2013,MCAS,MCAS Math,Math,6,Performance Level,Level,3-NI,Scaled Score,Scale,236,CPI,Scale,75
2730,101010,1430803,Missing,6,4/1/2013,MCAS,MCAS ELA,ELA,6,Performance Level,Level,3-NI,Scaled Score,Scale,220,CPI,Scale,50
2731,101010,1430803,Missing,6,5/1/2013,MCAS,MCAS Math,Math,6,Performance Level,Level,3-NI,Scaled Score,Scale,230,CPI,Scale,75
2732,101010,1747045,Missing,6,4/1/2013,MCAS,MCAS ELA,ELA,6,Performance Level,Level,3-NI,Scaled Score,Scale,232,CPI,Scale,75
2733,101010,1747045,Missing,6,5/1/2013,MCAS,MCAS Math,Math,6,Performance Level,Level,3-NI,Scaled Score,Scale,220,CPI,Scale,50
2734,101010,1564372,Missing,6,4/1/2013,MCAS,MCAS ELA,ELA,6,Performance Level,Level,4-P,Scaled Score,Scale,254,CPI,Scale,100
2735,101010,1564372,Missing,6,5/1/2013,MCAS,MCAS Math,Math,6,Performance Level,Level,4-P,Scaled Score,Scale,250,CPI,Scale,100
2736,101010,1394857,Missing,6,4/1/2013,MCAS,MCAS ELA,ELA,6,Performance Level,Level,4-P,Scaled Score,Scale,252,CPI,Scale,100
2737,101010,1394857,Missing,6,5/1/2013,MCAS,MCAS Math,Math,6,Performance Level,Level,4-P,Scaled Score,Scale,258,CPI,Scale,100
2738,101010,1373567,Missing,6,4/1/2013,MCAS,MCAS ELA,ELA,6,Performance Level,Level,4-P,Scaled Score,Scale,248,CPI,Scale,100
2739,101010,1373567,Missing,6,5/1/2013,MCAS,MCAS Math,Math,6,Performance Level,Level,4-P,Scaled Score,Scale,244,CPI,Scale,100
2740,101010,1805606,Missing,6,4/1/2013,MCAS,MCAS ELA,ELA,6,, , ,, , ,, , 
2741,101010,1805606,Missing,6,5/1/2013,MCAS,MCAS Math,Math,6,, , ,, , ,, , 
2742,101010,1632870,Missing,6,4/1/2013,MCAS,MCAS ELA,ELA,6,Performance Level,Level,2-W,Scaled Score,Scale,210,CPI,Scale,25
2743,101010,1632870,Missing,6,5/1/2013,MCAS,MCAS Math,Math,6,Performance Level,Level,2-W,Scaled Score,Scale,212,CPI,Scale,25
2744,101010,1125366,Missing,6,4/1/2013,MCAS,MCAS ELA,ELA,6,Performance Level,Level,4-P,Scaled Score,Scale,246,CPI,Scale,100
2745,101010,1125366,Missing,6,5/1/2013,MCAS,MCAS Math,Math,6,Performance Level,Level,5-A,Scaled Score,Scale,262,CPI,Scale,100
2746,101010,1889990,Missing,6,4/1/2013,MCAS,MCAS ELA,ELA,6,Performance Level,Level,4-P,Scaled Score,Scale,252,CPI,Scale,100
2747,101010,1889990,Missing,6,5/1/2013,MCAS,MCAS Math,Math,6,Performance Level,Level,3-NI,Scaled Score,Scale,220,CPI,Scale,50
2748,101010,1819597,Missing,6,4/1/2013,MCAS,MCAS ELA,ELA,6,Performance Level,Level,4-P,Scaled Score,Scale,248,CPI,Scale,100
2749,101010,1819597,Missing,6,5/1/2013,MCAS,MCAS Math,Math,6,Performance Level,Level,5-A,Scaled Score,Scale,276,CPI,Scale,100
2750,101010,1290663,Missing,6,4/1/2013,MCAS,MCAS ELA,ELA,6,Performance Level,Level,2-W,, , ,CPI,Scale,100
2751,101010,1290663,Missing,6,5/1/2013,MCAS,MCAS Math,Math,6,Performance Level,Level,2-W,, , ,CPI,Scale,25
2752,101010,1079443,Missing,6,4/1/2013,MCAS,MCAS ELA,ELA,6,Performance Level,Level,3-NI,Scaled Score,Scale,220,CPI,Scale,50
2753,101010,1079443,Missing,6,5/1/2013,MCAS,MCAS Math,Math,6,Performance Level,Level,2-W,Scaled Score,Scale,218,CPI,Scale,25
2754,101010,1186900,Missing,6,4/1/2013,MCAS,MCAS ELA,ELA,6,Performance Level,Level,3-NI,Scaled Score,Scale,224,CPI,Scale,50
2755,101010,1186900,Missing,6,5/1/2013,MCAS,MCAS Math,Math,6,Performance Level,Level,3-NI,Scaled Score,Scale,234,CPI,Scale,75
2756,101010,1524792,Missing,6,4/1/2013,MCAS,MCAS ELA,ELA,6,Performance Level,Level,4-P,Scaled Score,Scale,242,CPI,Scale,100
2757,101010,1524792,Missing,6,5/1/2013,MCAS,MCAS Math,Math,6,Performance Level,Level,4-P,Scaled Score,Scale,242,CPI,Scale,100
2758,101010,1284834,Missing,6,4/1/2013,MCAS,MCAS ELA,ELA,6,Performance Level,Level,5-A,Scaled Score,Scale,262,CPI,Scale,100
2759,101010,1284834,Missing,6,5/1/2013,MCAS,MCAS Math,Math,6,Performance Level,Level,4-P,Scaled Score,Scale,252,CPI,Scale,100
2760,101010,1983371,Missing,6,4/1/2013,MCAS,MCAS ELA,ELA,6,Performance Level,Level,3-NI,Scaled Score,Scale,224,CPI,Scale,50
2761,101010,1983371,Missing,6,5/1/2013,MCAS,MCAS Math,Math,6,Performance Level,Level,2-W,Scaled Score,Scale,218,CPI,Scale,25
2762,101010,1065894,Missing,6,4/1/2013,MCAS,MCAS ELA,ELA,6,, , ,Scaled Score,Scale,246,, , 
2763,101010,1065894,Missing,6,5/1/2013,MCAS,MCAS Math,Math,6,, , ,Scaled Score,Scale,262,, , 
2764,101010,1215220,Missing,6,4/1/2013,MCAS,MCAS ELA,ELA,6,Performance Level,Level,4-P,Scaled Score,Scale,244,CPI,Scale,100
2765,101010,1215220,Missing,6,5/1/2013,MCAS,MCAS Math,Math,6,Performance Level,Level,4-P,Scaled Score,Scale,244,CPI,Scale,100
2766,101010,1794614,Missing,6,4/1/2013,MCAS,MCAS ELA,ELA,6,Performance Level,Level,5-A,Scaled Score,Scale,262,CPI,Scale,100
2767,101010,1794614,Missing,6,5/1/2013,MCAS,MCAS Math,Math,6,Performance Level,Level,5-A,Scaled Score,Scale,268,CPI,Scale,100
2768,101010,1907880,Missing,6,4/1/2013,MCAS,MCAS ELA,ELA,6,Performance Level,Level,4-P,Scaled Score,Scale,256,CPI,Scale,100
2769,101010,1907880,Missing,6,5/1/2013,MCAS,MCAS Math,Math,6,Performance Level,Level,3-NI,Scaled Score,Scale,236,CPI,Scale,75
2770,101010,1277932,Missing,6,4/1/2013,MCAS,MCAS ELA,ELA,6,Performance Level,Level,5-A,Scaled Score,Scale,276,CPI,Scale,100
2771,101010,1277932,Missing,6,5/1/2013,MCAS,MCAS Math,Math,6,Performance Level,Level,5-A,Scaled Score,Scale,268,CPI,Scale,100
2772,101010,1834484,Missing,6,4/1/2013,MCAS,MCAS ELA,ELA,6,Performance Level,Level,5-A,Scaled Score,Scale,268,CPI,Scale,100
2773,101010,1834484,Missing,6,5/1/2013,MCAS,MCAS Math,Math,6,Performance Level,Level,5-A,Scaled Score,Scale,268,CPI,Scale,100
2774,101010,1119366,Missing,6,4/1/2013,MCAS,MCAS ELA,ELA,6,Performance Level,Level,5-A,Scaled Score,Scale,264,CPI,Scale,100
2775,101010,1119366,Missing,6,5/1/2013,MCAS,MCAS Math,Math,6,Performance Level,Level,5-A,Scaled Score,Scale,280,CPI,Scale,100
2776,101010,1803600,Missing,6,4/1/2013,MCAS,MCAS ELA,ELA,6,Performance Level,Level,4-P,Scaled Score,Scale,246,CPI,Scale,100
2777,101010,1803600,Missing,6,5/1/2013,MCAS,MCAS Math,Math,6,Performance Level,Level,3-NI,Scaled Score,Scale,238,CPI,Scale,75
2778,101010,1880796,Missing,6,4/1/2013,MCAS,MCAS ELA,ELA,6,Performance Level,Level,5-A,Scaled Score,Scale,262,CPI,Scale,100
2779,101010,1880796,Missing,6,5/1/2013,MCAS,MCAS Math,Math,6,Performance Level,Level,5-A,Scaled Score,Scale,276,CPI,Scale,100
2780,101010,1910437,Missing,6,4/1/2013,MCAS,MCAS ELA,ELA,6,Performance Level,Level,2-W,, , ,CPI,Scale,100
2781,101010,1910437,Missing,6,5/1/2013,MCAS,MCAS Math,Math,6,Performance Level,Level,2-W,, , ,CPI,Scale,100
2782,101010,1911350,Missing,6,4/1/2013,MCAS,MCAS ELA,ELA,6,Performance Level,Level,4-P,Scaled Score,Scale,246,CPI,Scale,100
2783,101010,1911350,Missing,6,5/1/2013,MCAS,MCAS Math,Math,6,Performance Level,Level,4-P,Scaled Score,Scale,250,CPI,Scale,100
2784,101010,1037368,Missing,6,4/1/2013,MCAS,MCAS ELA,ELA,6,Performance Level,Level,4-P,Scaled Score,Scale,258,CPI,Scale,100
2785,101010,1037368,Missing,6,5/1/2013,MCAS,MCAS Math,Math,6,Performance Level,Level,4-P,Scaled Score,Scale,258,CPI,Scale,100
2786,101010,1994324,Missing,6,4/1/2013,MCAS,MCAS ELA,ELA,6,Performance Level,Level,5-A,Scaled Score,Scale,272,CPI,Scale,100
2787,101010,1994324,Missing,6,5/1/2013,MCAS,MCAS Math,Math,6,Performance Level,Level,4-P,Scaled Score,Scale,254,CPI,Scale,100
2788,101010,1471667,Missing,6,4/1/2013,MCAS,MCAS ELA,ELA,6,Performance Level,Level,3-NI,Scaled Score,Scale,226,CPI,Scale,50
2789,101010,1471667,Missing,6,5/1/2013,MCAS,MCAS Math,Math,6,Performance Level,Level,4-P,Scaled Score,Scale,244,CPI,Scale,100
2790,101010,1108440,Missing,6,4/1/2013,MCAS,MCAS ELA,ELA,6,Performance Level,Level,3-NI,Scaled Score,Scale,234,CPI,Scale,75
2791,101010,1108440,Missing,6,5/1/2013,MCAS,MCAS Math,Math,6,Performance Level,Level,4-P,Scaled Score,Scale,244,CPI,Scale,100
2792,101010,1673026,Missing,6,4/1/2013,MCAS,MCAS ELA,ELA,6,Performance Level,Level,4-P,Scaled Score,Scale,258,CPI,Scale,100
2793,101010,1673026,Missing,6,5/1/2013,MCAS,MCAS Math,Math,6,Performance Level,Level,4-P,Scaled Score,Scale,254,CPI,Scale,100
2794,101010,1059233,Missing,6,4/1/2013,MCAS,MCAS ELA,ELA,6,Performance Level,Level,5-A,Scaled Score,Scale,264,CPI,Scale,100
2795,101010,1059233,Missing,6,5/1/2013,MCAS,MCAS Math,Math,6,Performance Level,Level,4-P,Scaled Score,Scale,244,CPI,Scale,100
2796,101010,1055012,Missing,6,4/1/2013,MCAS,MCAS ELA,ELA,6,Performance Level,Level,4-P,Scaled Score,Scale,246,CPI,Scale,100
2797,101010,1055012,Missing,6,5/1/2013,MCAS,MCAS Math,Math,6,Performance Level,Level,4-P,Scaled Score,Scale,242,CPI,Scale,100
2798,101010,1928230,Missing,6,4/1/2013,MCAS,MCAS ELA,ELA,6,Performance Level,Level,4-P,Scaled Score,Scale,246,CPI,Scale,100
2799,101010,1928230,Missing,6,5/1/2013,MCAS,MCAS Math,Math,6,Performance Level,Level,5-A,Scaled Score,Scale,262,CPI,Scale,100
2800,101010,1413435,Missing,6,4/1/2013,MCAS,MCAS ELA,ELA,6,Performance Level,Level,4-P,Scaled Score,Scale,246,CPI,Scale,100
2801,101010,1413435,Missing,6,5/1/2013,MCAS,MCAS Math,Math,6,Performance Level,Level,3-NI,Scaled Score,Scale,236,CPI,Scale,75
2802,101010,1332178,Missing,6,4/1/2013,MCAS,MCAS ELA,ELA,6,Performance Level,Level,3-NI,Scaled Score,Scale,232,CPI,Scale,75
2803,101010,1332178,Missing,6,5/1/2013,MCAS,MCAS Math,Math,6,Performance Level,Level,3-NI,Scaled Score,Scale,222,CPI,Scale,50
2804,101010,1073674,Missing,6,4/1/2013,MCAS,MCAS ELA,ELA,6,Performance Level,Level,4-P,Scaled Score,Scale,256,CPI,Scale,100
2805,101010,1073674,Missing,6,5/1/2013,MCAS,MCAS Math,Math,6,Performance Level,Level,4-P,Scaled Score,Scale,244,CPI,Scale,100
2806,101010,1704383,Missing,6,4/1/2013,MCAS,MCAS ELA,ELA,6,Performance Level,Level,4-P,Scaled Score,Scale,246,CPI,Scale,100
